@relation data_set_cnpjs-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.ReplaceMissingValues

@attribute capital_sociallicitacoes numeric
@attribute tipo=FILIAL numeric
@attribute situacao=BAIXADA numeric
@attribute natureza_juridica=206-2 numeric
@attribute natureza_juridica=213-5 numeric
@attribute natureza_juridica=230-5 numeric
@attribute natureza_juridica=306-9 numeric
@attribute natureza_juridica=399-9 numeric
@attribute natureza_juridica=224-0 numeric
@attribute natureza_juridica=205-4 numeric
@attribute natureza_juridica=214-3 numeric
@attribute natureza_juridica=223-2 numeric
@attribute natureza_juridica=207-0 numeric
@attribute natureza_juridica=401-4 numeric
@attribute natureza_juridica=204-6 numeric
@attribute participacoes numeric
@attribute vitorias numeric
@attribute class {NAO,SIM}

@data
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003509,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.014035,0.010753,NAO
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.003584,SIM
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003509,0.010753,NAO
0.000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003509,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.017544,0.02509,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003509,0,NAO
0.000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000007,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.140351,0.139785,NAO
0.00001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.077193,0.060932,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003509,0.010753,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007018,0.007168,NAO
0.000045,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.05614,0.046595,NAO
0.000003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.02807,0.02509,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.052632,0.053763,NAO
0.000004,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.003584,NAO
0.000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007018,0.014337,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003509,0.010753,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007018,0.010753,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.315789,0.247312,NAO
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003509,0,NAO
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.021053,0.02509,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003509,0.010753,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.010526,0.014337,NAO
0.000004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.038596,0.017921,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.073684,0.050179,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NAO
0.000571,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.003509,0.007168,NAO
0.000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003584,NAO
0.000003,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NAO
0.000007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003584,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.010526,0.017921,NAO
0.00003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.031579,0.017921,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.084211,0.053763,NAO
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.010526,0.014337,NAO
0.000004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.007018,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.010526,0,NAO
0.000003,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003584,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.010753,NAO
0.000009,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.087719,0.075269,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003509,0.003584,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003509,0.010753,NAO
0.000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.021053,0.028674,NAO
0.000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.003509,0.010753,NAO
0.000004,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.157895,0.157706,NAO
0.000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.003509,0.010753,NAO
0.000007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003509,0,NAO
0.000002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.031579,0.039427,NAO
0.000004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.017544,0,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.038596,0.043011,NAO
0.000002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.112281,0.09319,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.014035,0.021505,NAO
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.003584,NAO
0.000004,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.031579,0.032258,SIM
0.000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.05614,0.035842,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.010526,0.017921,NAO
0.000003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003584,NAO
0.000004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.014035,0.007168,NAO
0.000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007018,0.010753,NAO
0.000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.070175,0.071685,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007018,0.014337,NAO
0.000005,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.066667,0.053763,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.445614,0.448029,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,SIM
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003509,0.010753,NAO
0.000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000003,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.031579,0.035842,NAO
0.000002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.017544,0.021505,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007018,0.010753,NAO
0.000015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.014035,0.010753,NAO
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.003509,0.010753,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.045614,0.017921,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NAO
0.000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.003509,0.010753,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.010526,0.010753,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.017544,0.017921,NAO
0.000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.003509,0.007168,NAO
0.000015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.094737,0.089606,NAO
0.000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.003509,0.010753,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007018,0.014337,NAO
0.000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.014035,0.014337,NAO
0.000003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.052632,0.035842,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.017544,0,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.007018,0.010753,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003509,0.010753,NAO
0.000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.045614,0.046595,NAO
0.000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.091228,0.100358,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.017544,0.035842,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007018,0.010753,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.003584,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.010526,0.017921,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007018,0.003584,NAO
0.000013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.080702,0.071685,NAO
0.000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.003509,0.014337,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.063158,0.060932,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003509,0.010753,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003509,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007018,0.014337,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003509,0.010753,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.164912,0.050179,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003509,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.017544,0.02509,NAO
0.000003,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.112281,0.100358,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,SIM
0.000003,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.017544,0.014337,NAO
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000571,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.031579,0.035842,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007018,0.014337,NAO
0.000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.010526,0.017921,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003509,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.003509,0.010753,NAO
0.000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003509,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.003584,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003509,0.010753,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003509,0.010753,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003509,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003509,0.010753,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NAO
0.000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.098246,0.082437,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.010526,0.010753,NAO
0.000003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.045614,0.043011,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003509,0.010753,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003509,0.003584,NAO
0.000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.003584,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003509,0.010753,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003509,0.010753,NAO
0.000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.003509,0.010753,NAO
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.003509,0.010753,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007018,0.010753,NAO
0.000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003584,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003509,0.010753,NAO
0.000001,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.003509,0.003584,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.003509,0.010753,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,SIM
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003509,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.031579,0.035842,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003509,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.035088,0.017921,NAO
0.000006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.077193,0.035842,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.052632,0.050179,NAO
0.000004,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.014035,0,NAO
0.000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.02807,0.035842,NAO
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.014035,0.010753,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.003584,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.063158,0.032258,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.010526,0.017921,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.010526,0.003584,NAO
0.000006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.003509,0.010753,NAO
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.010526,0.017921,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.014035,0.017921,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.003584,NAO
0.000003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.112281,0.078853,NAO
0.000012,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.014035,0.014337,NAO
0.000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.024561,0.035842,NAO
0.000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.02807,0.032258,NAO
0.000006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.017544,0.003584,NAO
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.00001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.024561,0.014337,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.010753,NAO
0.000003,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.007018,0.014337,NAO
0.000006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.007018,0.017921,NAO
0.000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000097,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007018,0.014337,NAO
0.000008,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007018,0.014337,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003509,0,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.010526,0.014337,NAO
0.000014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.003509,0.014337,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003509,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.003584,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003509,0.010753,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.059649,0.028674,NAO
0.000003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.017544,0.021505,NAO
0.000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.098246,0.089606,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003509,0.010753,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.010526,0.017921,NAO
0.000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.287719,0.204301,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007018,0.014337,NAO
0.000003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.010526,0.017921,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.038596,0.053763,NAO
0.000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.003584,NAO
0.000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.052632,0.043011,NAO
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.003584,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.010526,0.010753,NAO
0.000004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007018,0.014337,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.010526,0.007168,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.003584,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000003,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.003509,0.010753,NAO
0.000003,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.031579,0.017921,NAO
0.000003,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.02807,0.010753,NAO
0.000003,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.119298,0.089606,NAO
0.000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.042105,0.043011,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003509,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.038596,0.046595,NAO
0.000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.010526,0.017921,NAO
0.000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.003509,0.010753,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.045614,0.032258,NAO
0.000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.070175,0.0681,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000001,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.010526,0,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.049123,0.057348,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.010526,0.003584,NAO
0.000003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.087719,0.043011,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.021053,0.021505,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007018,0.010753,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.021053,0.021505,NAO
